Time,CPU Usage,Memory Usage,OS
2023-05-06 17:35:15,50.0,74.4,Windows
2023-05-06 17:35:16,35.8,75.4,Windows
2023-05-06 17:35:17,27.6,75.3,Windows
2023-05-06 17:35:18,22.7,74.1,Windows
2023-05-06 17:35:19,21.5,75.7,Windows
2023-05-06 17:35:20,15.5,74.9,Windows
2023-05-06 17:35:21,18.4,74.8,Windows
2023-05-06 17:35:22,16.9,74.7,Windows
2023-05-06 17:35:23,5.3,74.7,Windows
2023-05-06 17:35:24,17.1,74.7,Windows
2023-05-06 17:35:25,11.9,72.9,Windows
2023-05-06 17:35:26,21.8,73.2,Windows
2023-05-06 17:35:27,26.6,73.3,Windows
2023-05-06 17:35:28,3.5,73.5,Windows
2023-05-06 17:35:29,2.3,73.5,Windows
2023-05-06 17:35:30,1.2,73.5,Windows
2023-05-06 17:35:31,0.0,73.5,Windows
2023-05-06 17:35:32,0.0,73.5,Windows
2023-05-06 17:35:33,9.4,73.4,Windows
2023-05-06 17:35:34,12.0,73.4,Windows
2023-05-06 17:35:35,6.9,73.3,Windows
2023-05-06 17:35:36,12.0,73.3,Windows
2023-05-06 17:35:37,6.6,73.3,Windows
2023-05-06 17:35:38,4.2,73.3,Windows
2023-05-06 17:35:39,0.8,73.3,Windows
2023-05-06 17:35:40,2.7,73.3,Windows
2023-05-06 17:35:41,6.5,73.3,Windows
2023-05-06 17:35:42,11.9,73.3,Windows
2023-05-06 17:35:43,20.7,73.3,Windows
2023-05-06 17:35:44,6.1,73.3,Windows
2023-05-06 17:35:45,8.8,73.3,Windows
2023-05-06 17:35:46,9.8,73.3,Windows
2023-05-06 17:35:47,9.1,73.3,Windows
2023-05-06 17:35:48,10.4,73.3,Windows
2023-05-06 17:35:49,13.5,73.3,Windows
2023-05-06 17:35:50,9.4,73.3,Windows
2023-05-06 17:35:51,9.5,73.3,Windows
2023-05-06 17:35:52,12.6,73.3,Windows
2023-05-06 17:35:53,5.7,72.8,Windows
2023-05-06 17:35:54,3.5,73.0,Windows
2023-05-06 17:35:55,14.9,73.0,Windows
2023-05-06 17:35:56,3.4,73.0,Windows
2023-05-06 17:35:57,2.3,73.0,Windows
2023-05-06 17:35:58,8.5,72.5,Windows
2023-05-06 17:35:59,23.0,73.0,Windows
2023-05-06 17:36:00,15.6,73.1,Windows
2023-05-06 17:36:01,11.3,73.1,Windows
2023-05-06 17:36:02,12.9,73.1,Windows
2023-05-06 17:36:03,10.3,73.1,Windows
2023-05-06 17:36:04,11.6,73.1,Windows
2023-05-06 17:36:05,4.6,73.1,Windows
2023-05-06 17:36:06,10.4,73.1,Windows
